material_id,formation_energy_per_atom,error,validation_info
1NH2Nb2S2-1,-0.4791491092951676,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'S', 'N', 'Nb'], 'target_elements_found': []}"
1CH2S2Ta2-1,-0.3564453836213651,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'S', 'C', 'Ta'], 'target_elements_found': ['C']}"
1NH2Nb2O2-1,-1.144997503484784,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'O', 'N', 'Nb'], 'target_elements_found': []}"
1NH2O2Ta2-1,-1.0275658992429269,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Ta', 'O', 'N'], 'target_elements_found': []}"
1BH2O2V2-1,-1.0063003366067187,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'V', 'O', 'B'], 'target_elements_found': ['B']}"
1BFe2H2S2-1,0.0230143179623486,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Fe', 'S', 'B'], 'target_elements_found': ['B']}"
1NCr2H2O2-1,-0.8936230756239141,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'O', 'Cr', 'N'], 'target_elements_found': []}"
1BH2O2Ta2-1,-1.0727530185521277,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'O', 'Ta', 'B'], 'target_elements_found': ['B']}"
1BFe2H2O2-1,-0.5860835842859272,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Fe', 'O', 'B'], 'target_elements_found': ['B']}"
1CH2O2V2-1,-1.060472925300505,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'O', 'C', 'V'], 'target_elements_found': ['C']}"
1BH2Mn2S2-1,-0.0477367983345037,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'S', 'Mn', 'B'], 'target_elements_found': ['B']}"
1NH2S2V2-1,-0.4256016770596176,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'S', 'N', 'V'], 'target_elements_found': []}"
1NH2S2Ti2-1,-0.8171249451077947,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'S', 'Ti', 'N'], 'target_elements_found': []}"
1CH2O2Ta2-1,-1.0526867430930236,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'O', 'C', 'Ta'], 'target_elements_found': ['C']}"
1CH2Mo2O2-1,-0.5764278931749455,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'O', 'C', 'Mo'], 'target_elements_found': ['C']}"
1CH2Nb2S2-1,-0.4150158770118679,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'S', 'C', 'Nb'], 'target_elements_found': ['C']}"
1CCr2H2S2-1,-0.0147667601023075,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'S', 'C', 'Cr'], 'target_elements_found': ['C']}"
1NH2S2Sc2-1,-1.0359784521703037,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'S', 'Sc', 'N'], 'target_elements_found': []}"
1NH2O2V2-1,-1.1989520201273416,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'O', 'N', 'V'], 'target_elements_found': []}"
1BH2S2Ti2-1,-0.5835835726595319,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'S', 'Ti', 'B'], 'target_elements_found': ['B']}"
1CH2Hf2O2-1,-1.4385978657004108,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'O', 'Hf', 'C'], 'target_elements_found': ['C']}"
1BH2O2Ti2-1,-1.3114667610045458,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'O', 'Ti', 'B'], 'target_elements_found': ['B']}"
1HSn3O7-1,-1.2580290162488048,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 11, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'O', 'Sn'], 'target_elements_found': []}"
2AgINB3H4-1,-0.066504919284916,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['B', 'H', 'I', 'Ag', 'N'], 'target_elements_found': ['B']}"
2AgClNC3H4-1,-0.1750276748649284,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'H', 'Cl', 'Ag', 'N'], 'target_elements_found': ['C']}"
2BKOH3N4-1,-0.2568415478619968,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['K', 'O', 'B', 'H', 'N'], 'target_elements_found': ['B']}"
2BLiSH3C4-1,0.753015202236265,"Rejection reason: Contains multiple target elements: ['B', 'C']","{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B', 'C']"", 'structure_elements': ['C', 'B', 'H', 'S', 'Li'], 'target_elements_found': ['B', 'C']}"
2BLiSH3N4-1,0.0054529858522222,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['B', 'H', 'S', 'Li', 'N'], 'target_elements_found': ['B']}"
2BrCuNC3H4-1,-0.1646153594771839,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'H', 'Cu', 'Br', 'N'], 'target_elements_found': ['C']}"
2CCoPH3O4-1,-0.8917257932518758,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['O', 'C', 'H', 'P', 'Co'], 'target_elements_found': ['C']}"
2KNOH3C4-1,0.4979260158549444,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['K', 'O', 'C', 'H', 'N'], 'target_elements_found': ['C']}"
2BNaSH3N4-1,0.0202130461161438,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['B', 'H', 'Na', 'S', 'N'], 'target_elements_found': ['B']}"
2BKSH3N4-1,-0.0147385835208758,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['K', 'B', 'H', 'S', 'N'], 'target_elements_found': ['B']}"
2BNaOH3C4-1,0.5003849252888237,"Rejection reason: Contains multiple target elements: ['B', 'C']","{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B', 'C']"", 'structure_elements': ['O', 'C', 'B', 'H', 'Na'], 'target_elements_found': ['B', 'C']}"
2CLiOH3N4-1,-0.3553760615976834,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['O', 'C', 'H', 'Li', 'N'], 'target_elements_found': ['C']}"
2AgClNC3F4-1,-0.9637772899297694,Rejection reason: Connectivity issues,"{'total_atoms': 20, 'isolated_atoms': [1, 4, 10, 14], 'isolated_count': 4, 'neighbor_counts': [1, 0, 1, 1, 0, 1, 1, 1, 1, 2, 0, 1, 1, 2, 0, 1, 3, 3, 7, 7], 'closest_neighbor_distances': [1.5298735026841892, inf, 1.5298735026841892, 1.5296869002093731, inf, 1.5296869002093731, 2.8162470120192085, 2.817072214367337, 3.1455684626172173, 2.1858758005051095, inf, 2.1858758005051095, 3.1441634858104557, 2.1860344952940243, inf, 2.1860344952940243, 2.495665799064557, 2.4959057476530035, 2.4959057476530035, 2.495665799064557], 'structure_elements': ['F', 'C', 'Cl', 'Ag', 'N'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
2CuINC3F4-1,-0.900389503104752,Rejection reason: Connectivity issues,"{'total_atoms': 20, 'isolated_atoms': [1, 4], 'isolated_count': 2, 'neighbor_counts': [1, 0, 1, 1, 0, 1, 1, 1, 5, 3, 4, 3, 5, 3, 4, 3, 7, 7, 8, 8], 'closest_neighbor_distances': [1.5286896083917598, inf, 1.5286896083917598, 1.5285872334318624, inf, 1.5285872334318624, 2.108923699752532, 2.108553091462877, 2.654740605334034, 2.1823525359291356, 2.1823525359291356, 3.0056463048471294, 2.65418111993703, 2.182357560958533, 2.182357560958533, 3.0048093327351193, 2.108923699752532, 2.108553091462877, 2.6492858189665855, 2.6491387306376613], 'structure_elements': ['F', 'C', 'I', 'Cu', 'N'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
2BLiOH3N4-1,-0.2955772466282219,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['O', 'B', 'H', 'Li', 'N'], 'target_elements_found': ['B']}"
2BNaSF3C4-1,0.080791154531262,"Rejection reason: Contains multiple target elements: ['B', 'C']","{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B', 'C']"", 'structure_elements': ['F', 'C', 'B', 'Na', 'S'], 'target_elements_found': ['B', 'C']}"
2BLiOH3C4-1,0.4286765055499565,"Rejection reason: Contains multiple target elements: ['B', 'C']","{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B', 'C']"", 'structure_elements': ['O', 'C', 'B', 'H', 'Li'], 'target_elements_found': ['B', 'C']}"
2ClCuNC3F4-1,-0.9607336079641406,Rejection reason: Connectivity issues,"{'total_atoms': 20, 'isolated_atoms': [1, 4], 'isolated_count': 2, 'neighbor_counts': [1, 0, 1, 1, 0, 1, 1, 1, 4, 3, 4, 2, 4, 3, 4, 2, 8, 8, 4, 4], 'closest_neighbor_distances': [1.5298091046628073, inf, 1.5298091046628073, 1.529817042417845, inf, 1.529817042417845, 2.007459245437785, 2.0076817092238675, 2.62050113086917, 2.179557210005747, 2.179557210005747, 3.1948975552450656, 2.620506148506809, 2.179502209791266, 2.179502209791266, 3.1949330912314595, 2.3311370059125114, 2.331148799453558, 2.007459245437785, 2.0076817092238675], 'structure_elements': ['F', 'C', 'Cl', 'Cu', 'N'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
2LiNOH3C4-1,0.4719973215620975,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['O', 'C', 'H', 'Li', 'N'], 'target_elements_found': ['C']}"
2ClCuNC3H4-1,-0.1904703468409238,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'H', 'Cl', 'Cu', 'N'], 'target_elements_found': ['C']}"
2BNaOH3N4-1,-0.2616410786226204,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['O', 'B', 'H', 'Na', 'N'], 'target_elements_found': ['B']}"
2AgINC3H4-1,-0.1380719753590263,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'H', 'I', 'Ag', 'N'], 'target_elements_found': ['C']}"
2BKSF3N4-1,-0.6651317890815747,Rejection reason: Connectivity issues,"{'total_atoms': 20, 'isolated_atoms': [12, 15], 'isolated_count': 2, 'neighbor_counts': [2, 2, 3, 3, 1, 1, 3, 3, 1, 1, 1, 1, 0, 1, 1, 0, 4, 4, 6, 6], 'closest_neighbor_distances': [1.4678991415536884, 1.4678991415536884, 1.4678991415536888, 1.4678991415536884, 1.4516622286534955, 1.4516622286534955, 1.4678991415536884, 1.4678991415536888, 1.4516622286534955, 1.4516622286534955, 1.6085391256183723, 1.6085391256183719, inf, 1.6085391256183719, 1.6085391256183723, inf, 1.6085391256183719, 1.6085391256183719, 2.764773661606811, 2.764773661606811], 'structure_elements': ['F', 'K', 'B', 'S', 'N'], 'target_elements_found': ['B'], 'rejection_reason': 'Connectivity issues'}"
2CuINC3H4-1,-0.1337258812626132,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'H', 'I', 'Cu', 'N'], 'target_elements_found': ['C']}"
2AgBrNC3H4-1,-0.1588219715229179,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'H', 'Ag', 'Br', 'N'], 'target_elements_found': ['C']}"
2NNaOH3C4-1,0.496139593516655,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['O', 'C', 'H', 'Na', 'N'], 'target_elements_found': ['C']}"
2NNaSH3C4-1,0.752302816535142,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'H', 'Na', 'S', 'N'], 'target_elements_found': ['C']}"
2BNaSH3C4-1,0.7612450529195776,"Rejection reason: Contains multiple target elements: ['B', 'C']","{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B', 'C']"", 'structure_elements': ['C', 'B', 'H', 'Na', 'S'], 'target_elements_found': ['B', 'C']}"
2CNaSH3N4-1,-0.0861656627509617,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'H', 'Na', 'S', 'N'], 'target_elements_found': ['C']}"
2BKSH3C4-1,0.7383392958323725,"Rejection reason: Contains multiple target elements: ['B', 'C']","{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B', 'C']"", 'structure_elements': ['K', 'C', 'B', 'H', 'S'], 'target_elements_found': ['B', 'C']}"
2BKSF3C4-1,0.0450411059072415,"Rejection reason: Contains multiple target elements: ['B', 'C']","{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B', 'C']"", 'structure_elements': ['K', 'F', 'C', 'B', 'S'], 'target_elements_found': ['B', 'C']}"
2CKOH3N4-1,-0.3601760957128483,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['K', 'O', 'C', 'H', 'N'], 'target_elements_found': ['C']}"
2BrCuNC3F4-1,-0.9330306149596324,Rejection reason: Connectivity issues,"{'total_atoms': 20, 'isolated_atoms': [1, 4], 'isolated_count': 2, 'neighbor_counts': [1, 0, 1, 1, 0, 1, 1, 1, 5, 3, 4, 3, 5, 3, 4, 3, 7, 7, 8, 8], 'closest_neighbor_distances': [1.5299495700847352, inf, 1.5299495700847352, 1.5298395470952075, inf, 1.5298395470952075, 2.0465804676634094, 2.0466858485180146, 2.64419999272982, 2.180802373784106, 2.180802373784106, 2.929924708378488, 2.64428407676123, 2.18045711131029, 2.18045711131029, 2.930375844435644, 2.0465804676634094, 2.0466858485180146, 2.4929572133876645, 2.493213516469266], 'structure_elements': ['F', 'C', 'Cu', 'Br', 'N'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
2CNaOH3N4-1,-0.3442060727195681,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['O', 'C', 'H', 'Na', 'N'], 'target_elements_found': ['C']}"
2BKOH3C4-1,0.4892244902470103,"Rejection reason: Contains multiple target elements: ['B', 'C']","{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B', 'C']"", 'structure_elements': ['K', 'O', 'C', 'B', 'H'], 'target_elements_found': ['B', 'C']}"
1BrHSTeSc2-1,-1.2295750000420558,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Sc', 'Te', 'S', 'Br'], 'target_elements_found': []}"
2CSbSnH3O3-1,-0.7447902581189325,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['Sb', 'O', 'C', 'H', 'Sn'], 'target_elements_found': ['C']}"
2NRbSeF3O3-1,-0.904984105655442,Rejection reason: Connectivity issues,"{'total_atoms': 18, 'isolated_atoms': [9, 10, 12, 13], 'isolated_count': 4, 'neighbor_counts': [1, 1, 2, 4, 4, 2, 4, 4, 2, 0, 0, 2, 0, 0, 4, 4, 7, 7], 'closest_neighbor_distances': [1.4135665313916352, 1.413820671333767, 1.7500573814460976, 1.6779104320128144, 1.676718957736855, 1.7494427238082917, 1.677201326105329, 1.6772919435374172, 1.4135665313916352, inf, inf, 1.413820671333767, inf, inf, 1.676718957736855, 1.677201326105329, 2.7990469733785184, 2.7997302957536307], 'structure_elements': ['F', 'O', 'Rb', 'Se', 'N'], 'target_elements_found': [], 'rejection_reason': 'Connectivity issues'}"
2CsNSeH3O3-1,-0.76773172633126,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['O', 'H', 'N', 'Se', 'Cs'], 'target_elements_found': []}"
2CPbSbH3O3-1,-0.7332766924624623,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['Sb', 'O', 'C', 'H', 'Pb'], 'target_elements_found': ['C']}"
2NPbSbH3O3-1,-0.7565690920294199,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['Sb', 'O', 'H', 'Pb', 'N'], 'target_elements_found': []}"
2CGeSbF3S3-1,-0.7813032006563453,Rejection reason: Connectivity issues,"{'total_atoms': 18, 'isolated_atoms': [2, 3, 4, 5, 6, 7], 'isolated_count': 6, 'neighbor_counts': [1, 1, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 2, 2, 5, 5, 4, 4], 'closest_neighbor_distances': [2.2705081259458377, 2.270508125945838, inf, inf, inf, inf, inf, inf, 2.3950709007555417, 2.395070900755542, 2.394390934845617, 2.394390934845617, 2.3495448386903965, 2.3495448386903957, 2.416341566793602, 2.4163416508137243, 2.2705081259458377, 2.270508125945838], 'structure_elements': ['Sb', 'F', 'C', 'S', 'Ge'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
2NSbSnH3S3-1,-0.2634039244750062,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['Sb', 'H', 'S', 'Sn', 'N'], 'target_elements_found': []}"
2CGeSbF3O3-1,-1.3608344100257108,Rejection reason: Connectivity issues,"{'total_atoms': 18, 'isolated_atoms': [8, 9, 10, 11, 12, 13], 'isolated_count': 6, 'neighbor_counts': [1, 1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 3, 3, 4, 4], 'closest_neighbor_distances': [2.2534382063453378, 2.2534382063453426, 1.9159833813354645, 1.9159833813354623, 1.8898562908570051, 1.8898562737448077, 1.8981536810829727, 1.8981537166904223, inf, inf, inf, inf, inf, inf, 1.9195495790347126, 1.9195495480188647, 1.8898562908570051, 1.8898562737448077], 'structure_elements': ['Sb', 'F', 'O', 'C', 'Ge'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
2CsFPH3O3-1,-1.6962901380208903,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['F', 'O', 'H', 'P', 'Cs'], 'target_elements_found': []}"
2BKSeH3S3-1,-0.2288375962105904,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['K', 'B', 'H', 'S', 'Se'], 'target_elements_found': ['B']}"
