cif,formula,energy
Ta4V2Zn4O16_13_18138.vasp,Ta4V2Zn4O16,-139.94428536
Ta6Ir18_183_18147.vasp,Ta6Ir18,-92.98554859
Ta6Se18_11_18151.vasp,Ta6Se18,-95.43295705
Ta6Se18_11_18152.vasp,Ta6Se18,-95.43875203
Ta6Si2S12_26_18153.vasp,Ta6Si2S12,-103.55326888
Ta6Si2Se12_26_18154.vasp,Ta6Si2Se12,-91.30262488
Ta6Si2Te12_26_18155.vasp,Ta6Si2Te12,-75.71334118
Ta6Sn2S12_26_18156.vasp,Ta6Sn2S12,-94.4021448
Ta6Sn2Se12_26_18157.vasp,Ta6Sn2Se12,-83.14208051
Ta6Sn2Te12_26_18158.vasp,Ta6Sn2Te12,-68.66862784
Ta9Se18_12_18166.vasp,Ta9Se18,-123.05981932
Ta9Te18_12_18167.vasp,Ta9Te18,-98.90327441
Tb1C2_123_18170.vasp,Tb1C2,-16.85064835
Tb1Ge5_47_18173.vasp,Tb1Ge5,-17.57251692
Tb1Sn2_123_18181.vasp,Tb1Sn2,-4.67793604
Tb1Sn5_47_18182.vasp,Tb1Sn5,-8.56486708
Tb2Br2_164_18184.vasp,Tb2Br2,-8.73527313
Tb2Cl6_59_18190.vasp,Tb2Cl6,-23.30161548
Tb2H4Br2_164_18199.vasp,Tb2H4Br2,-26.29914227
Tb2Si1_164_18209.vasp,Tb2Si1,-8.05489211
Tb2Sn1_164_18210.vasp,Tb2Sn1,-4.8331765
Tc1S2_164_18221.vasp,Tc1S2,-14.40819838
Tc2Br8_14_18225.vasp,Tc2Br8,-17.84404443
Tc2F8_14_18229.vasp,Tc2F8,-33.75845827
Tc2I6_12_18230.vasp,Tc2I6,-13.80137417
Tc3Cl8_1_18240.vasp,Tc3Cl8,-30.79862929
Tc4F14_13_18248.vasp,Tc4F14,-64.12758418
Te10Rh5_1_18270.vasp,Te10Rh5,-28.2375604
Te12Br4O22_51_18273.vasp,Te12Br4O22,-121.0002079
Te1As1O6_38_18282.vasp,Te1As1O6,-29.09072932
Te1Mo1Os1I1Br4_1_18300.vasp,Te1Mo1Os1I1Br4,-10.82236226
Te1Mo2S1Br2_1_18308.vasp,Te1Mo2S1Br2,-12.36219909
Te1Mo2S1I1Br1_1_18309.vasp,Te1Mo2S1I1Br1,-12.42636499
Te1P1Cl1_156_18316.vasp,Te1P1Cl1,-5.19098821
Te1Pb1_156_18322.vasp,Te1Pb1,-2.31743125
Te1Pd1S1I1_8_18326.vasp,Te1Pd1S1I1,-4.33640225
Te1Pt8Se7I4_1_18331.vasp,Te1Pt8Se7I4,-29.10439807
Te1Rh2S1I2_6_18332.vasp,Te1Rh2S1I2,-9.38632578
Te1Rh2S2Br1_6_18333.vasp,Te1Rh2S2Br1,-13.0297664
Te1W1S1_156_18336.vasp,Te1W1S1,-10.99167214
Te1W1Se1_156_18337.vasp,Te1W1Se1,-9.94507484
Te20As8_14_18340.vasp,Te20As8,-47.14124854
Te2_164_18539.vasp,Te2,-1.57563655
Te2As1_187_18350.vasp,Te2As1,-5.00569375
Te2As2I2_1_18353.vasp,Te2As2I2,-7.99775135
Te2As4S12_18_18362.vasp,Te2As4S12,-42.22904923
Te2Au1_164_18363.vasp,Te2Au1,-1.0486047
Te2Au1_187_18364.vasp,Te2Au1,-0.91253523
Te2Au2_10_18369.vasp,Te2Au2,-0.54890518
Te2Au2_164_18372.vasp,Te2Au2,0.36505936
Te2Au2_59_18374.vasp,Te2Au2,-0.58055703
Te2Au2I2_59_18368.vasp,Te2Au2I2,0.42540134
Te2Au4S12_14_18376.vasp,Te2Au4S12,-25.67796526
Te2C2_59_18381.vasp,Te2C2,-12.54796092
Te2H4O8_14_18383.vasp,Te2H4O8,-54.73677717
Te2Ir2_164_18398.vasp,Te2Ir2,-9.28600284
Te2Ir2Br2_11_18388.vasp,Te2Ir2Br2,-11.23853694
Te2Ir2Br2_59_18389.vasp,Te2Ir2Br2,-11.26842053
Te2Ir2Cl2_11_18390.vasp,Te2Ir2Cl2,-12.22027399
Te2Ir2Cl2_59_18391.vasp,Te2Ir2Cl2,-12.19119529
Te2Ir2F2_11_18393.vasp,Te2Ir2F2,-13.53088446
Te2Mo1_187_18403.vasp,Te2Mo1,-6.50647457
Te2Mo2_164_18413.vasp,Te2Mo2,-9.25201494
Te2Os2_187_18428.vasp,Te2Os2,-10.53999933
Te2P2S10F2_4_18440.vasp,Te2P2S10F2,-39.34722954
Te2Pb3I1Br1_1_18461.vasp,Te2Pb3I1Br1,-7.76541131
Te2Pd2Br2_59_18465.vasp,Te2Pd2Br2,-5.86113061
Te2Pd2S6_11_18472.vasp,Te2Pd2S6,-20.86729888
Te2Pd2S6_12_18473.vasp,Te2Pd2S6,-19.33168103
Te2Pt2_129_18489.vasp,Te2Pt2,-5.74430523
Te2Pt2Br2_59_18481.vasp,Te2Pt2Br2,-7.78646909
Te2Pt2F2_59_18483.vasp,Te2Pt2F2,-9.98864172
Te2Pt2I2_59_18484.vasp,Te2Pt2I2,-6.69633269
Te2Pt2S6_11_18488.vasp,Te2Pt2S6,-22.79657348
Te2Rh2Cl2_59_18499.vasp,Te2Rh2Cl2,-10.34528303
Te2Rh2F2_59_18500.vasp,Te2Rh2F2,-11.65039727
Te2W2_187_18533.vasp,Te2W2,-12.0339422
Te3As2_164_18542.vasp,Te3As2,-10.1456717
Te3As4Au2Br2_6_18543.vasp,Te3As4Au2Br2,-13.70295447
Te3As4Au2Cl2_6_18544.vasp,Te3As4Au2Cl2,-14.46107547
Te3As4Au2F2_6_18545.vasp,Te3As4Au2F2,-16.45261541
Te3P1O8_1_18552.vasp,Te3P1O8,-47.80135871
Te3P2_164_18553.vasp,Te3P2,-11.1185915
Te3P4Au2I2_6_18557.vasp,Te3P4Au2I2,-15.98713008
Te4As2Au2_26_18559.vasp,Te4As2Au2,-8.42086851
Te4As4_14_18563.vasp,Te4As4,-16.48032751
Te4Au2_12_18570.vasp,Te4Au2,-2.31877089
Te4Au2_6_18572.vasp,Te4Au2,-2.85227101
Te4Au2Cl2_17_18565.vasp,Te4Au2Cl2,-3.87261567
Te4Au2I2_1_18569.vasp,Te4Au2I2,-2.10375457
Te4C4_28_18581.vasp,Te4C4,-31.03569819
Te4C4_57_18582.vasp,Te4C4,-23.01663571
Te4H2Pd2_6_18586.vasp,Te4H2Pd2,-13.42246344
Te4H4O12_4_18589.vasp,Te4H4O12,-76.52332792
Te4I4_2_18590.vasp,Te4I4,-3.65115263
Te4Mo1Au2_111_18592.vasp,Te4Mo1Au2,-6.30666472
Te4Mo3_12_18596.vasp,Te4Mo3,-14.48602603
Te4P4Pd4_13_18607.vasp,Te4P4Pd4,-27.36575418
Te4Ru2_11_18625.vasp,Te4Ru2,-13.68693712
Te4Ru2_127_18626.vasp,Te4Ru2,-9.53640678
Te4W2_127_18634.vasp,Te4W2,-9.81557033
Te6Ir2_7_18653.vasp,Te6Ir2,-15.9058166
Te6Mo2_11_18656.vasp,Te6Mo2,-14.44339219
Te6Mo2As2_2_18654.vasp,Te6Mo2As2,-20.11705417
Te6O14_31_18660.vasp,Te6O14,-70.23175376
Te6Os2_11_18661.vasp,Te6Os2,-17.44082135
Te6P2Au2_2_18664.vasp,Te6P2Au2,-12.45953535
Te6P2Pt2_2_18669.vasp,Te6P2Pt2,-19.26364339
Te6P4_7_18675.vasp,Te6P4,-21.51196986
Te8As8S4_2_18690.vasp,Te8As8S4,-43.21170012
Te8Br4_31_18691.vasp,Te8Br4,-11.10491368
Te8F8_2_18694.vasp,Te8F8,-26.48647917
Te8Mo1W3_25_18698.vasp,Te8Mo1W3,-32.46412963
Te8Ru4_2_18709.vasp,Te8Ru4,-26.52806263
Te8Ru6_11_18710.vasp,Te8Ru6,-34.60357908
Th1F2_187_18715.vasp,Th1F2,-13.17970721
Th1Ge2_123_18716.vasp,Th1Ge2,-11.0268883
Th1I2_156_18718.vasp,Th1I2,-4.11707182
Th1Si2_123_18722.vasp,Th1Si2,-12.35068008
Th2Se6_11_18727.vasp,Th2Se6,-32.08114018
Th4Cl16_14_18732.vasp,Th4Cl16,-64.94924066
Th4I16_14_18735.vasp,Th4I16,-36.76568178
Ti1Ag1Se2_156_18737.vasp,Ti1Ag1Se2,-11.32470703
Ti1As2_164_18738.vasp,Ti1As2,-13.14831358
Ti1As2_187_18739.vasp,Ti1As2,-13.1101313
Ti1Bi2O6_99_18744.vasp,Ti1Bi2O6,-38.44210771
Ti1Br1Cl1_156_18747.vasp,Ti1Br1Cl1,-10.07817608
Ti1Br1F1_156_18748.vasp,Ti1Br1F1,-11.34932227
Ti1Br2_115_18749.vasp,Ti1Br2,-7.90978808
Ti1Br2_164_18750.vasp,Ti1Br2,-8.99015971
Ti1Co1Pd1Se4_8_18762.vasp,Ti1Co1Pd1Se4,-19.58210928
Ti1Cr1N2Cl2_6_18771.vasp,Ti1Cr1N2Cl2,-29.33393423
Ti1Cr1Se1I1Br2_6_18772.vasp,Ti1Cr1Se1I1Br2,-15.3660875
Ti1Fe2I2O2_1_18779.vasp,Ti1Fe2I2O2,-20.72038131
Ti1Fe2Se4_1_18780.vasp,Ti1Fe2Se4,-18.31975933
Ti1Ga1Te1Br1_8_18781.vasp,Ti1Ga1Te1Br1,-10.32889408
Ti1Ga2S4_164_18782.vasp,Ti1Ga2S4,-26.05631239
Ti1Ga4O8_12_18783.vasp,Ti1Ga4O8,-65.39354806
Ti1I2_187_18797.vasp,Ti1I2,-7.2224276
Ti1Mo3S6Br2_1_18805.vasp,Ti1Mo3S6Br2,-40.69511727
Ti1N2_164_18806.vasp,Ti1N2,-19.4176789
Ti1Ni1Pd1Se1S1I2_1_18811.vasp,Ti1Ni1Pd1Se1S1I2,-13.16457441
Ti1O2_191_18823.vasp,Ti1O2,-12.93825354
Ti1Pd1Br2O1_1_18828.vasp,Ti1Pd1Br2O1,-15.96667416
Ti1S1Cl1_156_18834.vasp,Ti1S1Cl1,-13.02859244
Ti1S2I2_5_18837.vasp,Ti1S2I2,-13.57895327
Ti1Se2_187_18852.vasp,Ti1Se2,-12.76964291
Ti1V1I2_25_18863.vasp,Ti1V1I2,-9.66780987
Ti2B1Se2_164_18891.vasp,Ti2B1Se2,-25.9597796
Ti2Br6_2_18906.vasp,Ti2Br6,-20.87827649
Ti2Br8_1_18907.vasp,Ti2Br8,-22.48879424
Ti2C1Se2_164_18913.vasp,Ti2C1Se2,-28.85566037
Ti2Cd2_129_18920.vasp,Ti2Cd2,-6.6045422
Ti2F8_1_18937.vasp,Ti2F8,-43.19682612
Ti2Ga1Br2N3_1_18938.vasp,Ti2Ga1Br2N3,-41.43110366
Ti2Ga1S1Br1Cl3_1_18939.vasp,Ti2Ga1S1Br1Cl3,-25.07072104
Ti2Ge2Te12_2_18942.vasp,Ti2Ge2Te12,-37.94450906
Ti2H2N1_164_18948.vasp,Ti2H2N1,-30.10576292
Ti2I4_11_18959.vasp,Ti2I4,-14.7199568
Ti2N1F2_164_18965.vasp,Ti2N1F2,-31.45152452
Ti2N2Cl2_59_18968.vasp,Ti2N2Cl2,-35.53771033
Ti2N2F2_59_18969.vasp,Ti2N2F2,-38.79038832
Ti2O1_164_18972.vasp,Ti2O1,-18.18208858
Ti2P4O16_59_18985.vasp,Ti2P4O16,-123.93681312
Ti2Pb4_59_18986.vasp,Ti2Pb4,-13.17494337
Ti2S10_59_18989.vasp,Ti2S10,-45.16934234
Ti2S1Br2_1_18990.vasp,Ti2S1Br2,-20.12449716
Ti2S2_2_19003.vasp,Ti2S2,-20.7539941
Ti2S2Br1Cl1_1_18993.vasp,Ti2S2Br1Cl1,-25.60301531
Ti2S2Br2_59_18995.vasp,Ti2S2Br2,-25.27786005
Ti2S2Br2N1_1_18994.vasp,Ti2S2Br2N1,-30.83130108
Ti2S2I2_59_18998.vasp,Ti2S2I2,-23.45343603
Ti2S2N1_164_19000.vasp,Ti2S2N1,-31.6611957
Ti2Sb1S2_164_19008.vasp,Ti2Sb1S2,-24.1896344
Ti2Sb1Te2_164_19010.vasp,Ti2Sb1Te2,-19.57593587
Ti2Sb2Br1Cl1_1_19011.vasp,Ti2Sb2Br1Cl1,-19.80513843
Ti2Sb2S6_2_19013.vasp,Ti2Sb2S6,-39.12319817
Ti2Sb2Te6_2_19015.vasp,Ti2Sb2Te6,-26.51133138
Ti2Se2F2_59_19021.vasp,Ti2Se2F2,-27.71961833
Ti2Se2I2_59_19022.vasp,Ti2Se2I2,-20.99522579
Ti2Se6_59_19028.vasp,Ti2Se6,-30.23662542
Ti2Si4_129_19029.vasp,Ti2Si4,-29.779534
Ti2Te10_59_19033.vasp,Ti2Te10,-28.55442192
Ti2Te2_129_19042.vasp,Ti2Te2,-16.02413076
Ti2Te2_164_19044.vasp,Ti2Te2,-16.10325267
Ti2Te2Cl2_59_19037.vasp,Ti2Te2Cl2,-21.08299328
Ti2Tl8S8_1_19052.vasp,Ti2Tl8S8,-44.24757811
Ti2V1Se1I1Br1N2O1_1_19053.vasp,Ti2V1Se1I1Br1N2O1,-44.7076022
Ti2V2S4I4_2_19054.vasp,Ti2V2S4I4,-38.97185807
Ti3B2H2O2_187_19059.vasp,Ti3B2H2O2,-53.27034278
Ti3B2H2Se2_187_19061.vasp,Ti3B2H2Se2,-44.48797943
Ti3B2Se2F2_8_19068.vasp,Ti3B2Se2F2,-40.88160462
Ti3B2Te2F2_187_19069.vasp,Ti3B2Te2F2,-39.41477656
Ti3C2_187_19078.vasp,Ti3C2,-36.15901212
Ti3C2Cl2_187_19072.vasp,Ti3C2Cl2,-43.53324164
Ti3C2O2_187_19074.vasp,Ti3C2O2,-52.30875913
Ti3C2S2F2_187_19075.vasp,Ti3C2S2F2,-48.58535974
Ti3H2N2O2_187_19085.vasp,Ti3H2N2O2,-60.01727729
Ti3I1N1Cl1O2_8_19092.vasp,Ti3I1N1Cl1O2,-46.76708245
Ti3Se2_123_19105.vasp,Ti3Se2,-26.5706136
Ti3Se2N2F2_6_19104.vasp,Ti3Se2N2F2,-46.42290567
Ti3Te1I1N2_156_19106.vasp,Ti3Te1I1N2,-41.10998176
Ti3Te2C2F2_187_19108.vasp,Ti3Te2C2F2,-43.00053985
Ti3Te2H2C2_38_19109.vasp,Ti3Te2H2C2,-45.27775724
Ti3Te2H2N2_1_19111.vasp,Ti3Te2H2N2,-46.38199702
Ti4B3_164_19125.vasp,Ti4B3,-42.94125898
Ti4B3Cl2_164_19117.vasp,Ti4B3Cl2,-50.66545923
Ti4B3O2_164_19122.vasp,Ti4B3O2,-59.47269838
Ti4B3S2_164_19124.vasp,Ti4B3S2,-53.54074406
Ti4B3S2F2_164_19123.vasp,Ti4B3S2F2,-56.14804847
Ti4Br4N3O1_8_19126.vasp,Ti4Br4N3O1,-67.11426384
Ti4Br4O4_7_19127.vasp,Ti4Br4O4,-60.79544582
Ti4C3_164_19133.vasp,Ti4C3,-52.26270083
Ti4H2C3_164_19137.vasp,Ti4H2C3,-61.49061058
Ti4H2C3O2_164_19135.vasp,Ti4H2C3O2,-75.38832941
Ti4H2C3S2_164_19136.vasp,Ti4H2C3S2,-68.21852803
Ti4H2S2N3_164_19140.vasp,Ti4H2S2N3,-69.6750398
Ti4N3F2_164_19144.vasp,Ti4N3F2,-64.77653081
Ti4O4F8_4_19149.vasp,Ti4O4F8,-85.79857458
Ti4S4Br4_31_19157.vasp,Ti4S4Br4,-48.80518044
Ti4Se4I4_7_19164.vasp,Ti4Se4I4,-40.63597929
Ti4Te4Br4_31_19165.vasp,Ti4Te4Br4,-38.66438751
Ti4Te4F4_31_19167.vasp,Ti4Te4F4,-48.27107006
Ti4Te4I4_31_19168.vasp,Ti4Te4I4,-35.04949013
Ti4Zn2O10_59_19169.vasp,Ti4Zn2O10,-90.22354099
Ti4Zn2S10_59_19170.vasp,Ti4Zn2S10,-57.8784966
Ti6H4O14_1_19175.vasp,Ti6H4O14,-153.77967383
Tl12As4S12_14_19189.vasp,Tl12As4S12,-52.86941975
Tl1As1_187_19214.vasp,Tl1As1,-1.64942221
Tl1Br2_187_19231.vasp,Tl1Br2,-1.00864921
Tl1Cl2_187_19244.vasp,Tl1Cl2,-1.86456542
Tl1Cu1As2O6_149_19249.vasp,Tl1Cu1As2O6,-32.04143963
Tl1Cu1As2S6_149_19250.vasp,Tl1Cu1As2S6,-21.33947454
Tl1Cu1As2Se6_149_19251.vasp,Tl1Cu1As2Se6,-17.08860685
Tl1Fe5Br2_123_19266.vasp,Tl1Fe5Br2,-0.90197385
Tl1Fe5Cl2_123_19267.vasp,Tl1Fe5Cl2,-1.92766403
Tl1Fe5F2_123_19268.vasp,Tl1Fe5F2,-3.86561873
Tl1Ga1Br2_1_19270.vasp,Tl1Ga1Br2,-3.80269007
Tl1Ga1Hg1O4_156_19271.vasp,Tl1Ga1Hg1O4,-17.61413525
Tl1Ga1Hg1S4_156_19272.vasp,Tl1Ga1Hg1S4,-11.03328346
Tl1Ga1Hg1Se4_156_19273.vasp,Tl1Ga1Hg1Se4,-8.25732682
Tl1Ga1Hg1Te4_156_19274.vasp,Tl1Ga1Hg1Te4,-4.54784512
Tl1Ga1S2_1_19275.vasp,Tl1Ga1S2,-8.0092151
Tl1Ge1S2Br2_1_19276.vasp,Tl1Ge1S2Br2,-9.53822568
Tl1Ge1S3_143_19277.vasp,Tl1Ge1S3,-10.50071154
Tl1Ge1Se1S1Br2_1_19278.vasp,Tl1Ge1Se1S1Br2,-9.39493784
Tl1Hg1Br4_1_19284.vasp,Tl1Hg1Br4,0.37742428
Tl1I2_115_19289.vasp,Tl1I2,0.41612109
Tl1I2_164_19290.vasp,Tl1I2,0.00022797
Tl1I2_187_19291.vasp,Tl1I2,0.16376359
Tl1In1Hg1S4_156_19295.vasp,Tl1In1Hg1S4,-10.04422584
Tl1In1Hg1Se4_156_19296.vasp,Tl1In1Hg1Se4,-7.41096166
Tl1In1Hg1Te4_156_19297.vasp,Tl1In1Hg1Te4,-3.78466278
Tl1N1_187_19303.vasp,Tl1N1,-3.87349717
Tl1Ni5Br2_123_19305.vasp,Tl1Ni5Br2,4.04175706
Tl1P1O4_111_19311.vasp,Tl1P1O4,-25.73440275
Tl1Pd2_187_19317.vasp,Tl1Pd2,-0.21423267
Tl1Pt5Br2_38_19324.vasp,Tl1Pt5Br2,-7.31853073
Tl1Sb1Se4_47_19336.vasp,Tl1Sb1Se4,-7.54835423
Tl1Sb2Au1O6_149_19338.vasp,Tl1Sb2Au1O6,-27.04893908
Tl1Se1Cl1_8_19342.vasp,Tl1Se1Cl1,-2.89097457
Tl1Si1Se3_143_19346.vasp,Tl1Si1Se3,-9.87534403
Tl1Si1Te3_143_19347.vasp,Tl1Si1Te3,-6.62820459
Tl1Sn1Se2S1_1_19348.vasp,Tl1Sn1Se2S1,-8.39069934
Tl1Sn2_123_19349.vasp,Tl1Sn2,-1.77377829
Tl1Te1_156_19351.vasp,Tl1Te1,-0.59231616
Tl1Te1F5_6_19350.vasp,Tl1Te1F5,-14.80608851
Tl1Te2_115_19352.vasp,Tl1Te2,-1.61367255
Tl1Te6As2Au1_149_19353.vasp,Tl1Te6As2Au1,-11.68581392
Tl2As2O6_149_19362.vasp,Tl2As2O6,-36.52969843
Tl2Bi2_129_19375.vasp,Tl2Bi2,-0.96865837
Tl2C1S3_5_19387.vasp,Tl2C1S3,-15.84107993
Tl2Cl2_12_19389.vasp,Tl2Cl2,-3.7181758
Tl2Co2S5_156_19398.vasp,Tl2Co2S5,-17.54722818
Tl2F6_12_19412.vasp,Tl2F6,-12.37948724
Tl2F6_191_19409.vasp,Tl2F6,-12.02111288
Tl2F6_26_19411.vasp,Tl2F6,-12.4579616
Tl2I2O2_59_19433.vasp,Tl2I2O2,-8.49956966
Tl2I4_10_19437.vasp,Tl2I4,0.00058801
Tl2I6_1_19442.vasp,Tl2I6,0.38762896
Tl2I6_127_19439.vasp,Tl2I6,1.44289744
Tl2I6_26_19443.vasp,Tl2I6,1.79675329
Tl2In2F8_10_19445.vasp,Tl2In2F8,-26.92156383
Tl2In2H8_3_19446.vasp,Tl2In2H8,-23.36096154
Tl2In2Se6_31_19450.vasp,Tl2In2Se6,-15.65892351
Tl2In2Te6_31_19451.vasp,Tl2In2Te6,-9.88530884
Tl2N6_164_19458.vasp,Tl2N6,-35.29361466
Tl2Ni1F4_123_19459.vasp,Tl2Ni1F4,-11.70324181
Tl2Ni2Te5_156_19462.vasp,Tl2Ni2Te5,-5.01116279
Tl2Ni4S6_164_19463.vasp,Tl2Ni4S6,-17.94671523
Tl2Ni4Te6_164_19465.vasp,Tl2Ni4Te6,-6.90620635
Tl2O2_129_19470.vasp,Tl2O2,-8.479176
Tl2O2_164_19469.vasp,Tl2O2,-8.02926685
Tl2O2_187_19468.vasp,Tl2O2,-8.03391993
Tl2O3_164_19472.vasp,Tl2O3,-12.51787456
Tl2O3_189_19474.vasp,Tl2O3,-9.28772429
Tl2P2S6_143_19480.vasp,Tl2P2S6,-25.8038525
Tl2S2Br2_59_19497.vasp,Tl2S2Br2,-6.09191769
Tl2S2Cl2_59_19499.vasp,Tl2S2Cl2,-7.01546648
Tl2S2I2_99_19501.vasp,Tl2S2I2,-5.11996001
Tl2S3_189_19510.vasp,Tl2S3,-6.24848778
Tl2S4_1_19511.vasp,Tl2S4,-10.03449216
Tl2S5_1_19513.vasp,Tl2S5,-12.51651575
Tl2Sb2_129_19522.vasp,Tl2Sb2,-2.66376167
Tl2Sb2O6_162_19516.vasp,Tl2Sb2O6,-37.32844409
Tl2Se2Cl2_59_19527.vasp,Tl2Se2Cl2,-5.70647792
Tl2Se2I2_59_19529.vasp,Tl2Se2I2,-3.47282162
Tl2Se3_164_19536.vasp,Tl2Se3,-5.87926169
Tl2Te2_2_19550.vasp,Tl2Te2,-2.09402672
Tl2Te2_65_19552.vasp,Tl2Te2,-1.8195422
Tl2Te2Br2_59_19545.vasp,Tl2Te2Br2,-3.04978636
Tl2Te2Cl2_59_19546.vasp,Tl2Te2Cl2,-4.98286926
Tl2Te4_12_19555.vasp,Tl2Te4,-4.06841424
Tl2Te5_1_19556.vasp,Tl2Te5,-5.81129515
Tl2Zn1Se4_156_19566.vasp,Tl2Zn1Se4,-6.9380719
Tl4Ag4C8N8_2_19585.vasp,Tl4Ag4C8N8,-107.74450881
Tl4As20_26_19587.vasp,Tl4As20,-61.25378542
Tl4As4_127_19589.vasp,Tl4As4,-5.94102425
Tl4As4S8_4_19588.vasp,Tl4As4S8,-36.81841909
Tl4Bi4_1_19593.vasp,Tl4Bi4,-3.83039714
Tl4Bi4_127_19592.vasp,Tl4Bi4,1.15330421
Tl4Ge2Se6_2_19603.vasp,Tl4Ge2Se6,-21.21609845
Tl4Ge4Se10_5_19605.vasp,Tl4Ge4Se10,-34.59510919
Tl4Hg6Se8_13_19608.vasp,Tl4Hg6Se8,-2.09138827
Tl4N20_26_19609.vasp,Tl4N20,-113.9073431
Tl4N4_127_19610.vasp,Tl4N4,-14.55825069
Tl4Ni2C8N8_14_19612.vasp,Tl4Ni2C8N8,-112.54031155
Tl4P20_26_19614.vasp,Tl4P20,-81.07407329
Tl4Se4I4_14_19627.vasp,Tl4Se4I4,-7.40514534
Tl4Te2S6_26_19632.vasp,Tl4Te2S6,-20.08255085
Tl4Te4I4_14_19635.vasp,Tl4Te4I4,-4.38993867
Tl4Te6_1_19636.vasp,Tl4Te6,-7.18011962
Tl4V4O12_57_19637.vasp,Tl4V4O12,-89.63005401
Tl4V6O16_100_19638.vasp,Tl4V6O16,-121.12425985
Tl6Te6_2_19647.vasp,Tl6Te6,-7.16302623
Tl8Se6_31_19653.vasp,Tl8Se6,-12.64486693
Tm1Ag1P2Se6_149_19657.vasp,Tm1Ag1P2Se6,-25.85338578
Tm1Bi2_21_19660.vasp,Tm1Bi2,-5.01633678
Tm1Mg5_8_19666.vasp,Tm1Mg5,-0.46768982
Tm2Cu2Pb2Se6_51_19677.vasp,Tm2Cu2Pb2Se6,-27.22614044
Tm2Fe2Ge4_129_19678.vasp,Tm2Fe2Ge4,-19.10612445
U2Te6_11_19733.vasp,U2Te6,-27.9358989
U2Te6_59_19734.vasp,U2Te6,-27.73404302
U4Te10_10_19739.vasp,U4Te10,-53.42249564
V13Se26_2_19745.vasp,V13Se26,-121.08345904
V1Ag1As2S6_5_19747.vasp,V1Ag1As2S6,-26.30288214
V1Ag1As2Se6_5_19748.vasp,V1Ag1As2Se6,-21.72898633
V1Ag1Br2N1_1_19749.vasp,V1Ag1Br2N1,-11.03928751
V1Ag1Br2O1_1_19750.vasp,V1Ag1Br2O1,-10.13810242
V1Ag1Cl4_2_19751.vasp,V1Ag1Cl4,-8.44701695
V1Ag1I1Br1_6_19752.vasp,V1Ag1I1Br1,-2.10248862
V1Ag1O1F4_1_19755.vasp,V1Ag1O1F4,-19.69095885
V1C4S6Cl1F4_1_19793.vasp,V1C4S6Cl1F4,-58.00849718
V1Cl1F1_156_19796.vasp,V1Cl1F1,-8.24490667
V1Cl2_164_19799.vasp,V1Cl2,-6.84698451
V1Cl2O1_47_19797.vasp,V1Cl2O1,-13.25760109
V1Cr1Te1Se1_25_19810.vasp,V1Cr1Te1Se1,-11.08517524
V1Cu1O2_156_19813.vasp,V1Cu1O2,-15.26027885
V1Cu1P2S6_5_19814.vasp,V1Cu1P2S6,-30.60011263
V1Cu1P2Se6_5_19815.vasp,V1Cu1P2Se6,-24.43374588
V1Cu1Sb2Te6_1_19818.vasp,V1Cu1Sb2Te6,-14.6994118
V1Cu1Te2_156_19820.vasp,V1Cu1Te2,-4.95333458
V1Cu2S5_1_19823.vasp,V1Cu2S5,-17.54228928
V1F2_115_19824.vasp,V1F2,-9.35745138
V1F2_187_19826.vasp,V1F2,-9.98188336
V1Ga2Se4_164_19836.vasp,V1Ga2Se4,-17.92674555
V1Ge1S2I1Br1_6_19841.vasp,V1Ge1S2I1Br1,-14.23295761
V1Ge1Se1S1_6_19842.vasp,V1Ge1Se1S1,-11.57478129
V1H2O2_164_19849.vasp,V1H2O2,-22.73140253
V1H2S2_164_19850.vasp,V1H2S2,-16.45446653
V1H4C4Cl1O6_2_19852.vasp,V1H4C4Cl1O6,-82.36166386
V1H4C4O6F1_2_19853.vasp,V1H4C4O6F1,-84.5979871
V1I1Br1N1_6_19861.vasp,V1I1Br1N1,-11.32133445
V1In2Te4_164_19875.vasp,V1In2Te4,-11.01652563
V1Mo1Cl6_12_19877.vasp,V1Mo1Cl6,-15.28892805
V1Mo3O8_25_19886.vasp,V1Mo3O8,-63.06674027
V1O1F1_25_19889.vasp,V1O1F1,-13.56086722
V1O2_187_19894.vasp,V1O2,-16.16662396
V1Sb2Te6Au1_149_19923.vasp,V1Sb2Te6Au1,-14.16560987
V1Te2_187_19944.vasp,V1Te2,-6.71734749
V1Te8W3_25_19949.vasp,V1Te8W3,-32.80809931
V1W1Cl6_12_19952.vasp,V1W1Cl6,-17.44526998
V1W2S4_8_19961.vasp,V1W2S4,-30.56880718
V2Ag2O8_51_19971.vasp,V2Ag2O8,-45.87583077
V2Ag2P4O12_13_19972.vasp,V2Ag2P4O12,-94.4151743
V2Ag2P4S12_13_19973.vasp,V2Ag2P4S12,-60.42788243
V2Ag2P4Se12_13_19974.vasp,V2Ag2P4Se12,-48.8814246
V2Ag2S8_51_19975.vasp,V2Ag2S8,-28.60729863
V2Ag4P2O12_12_19977.vasp,V2Ag4P2O12,-82.49387263
V2B1O2_12_19991.vasp,V2B1O2,-26.50178706
V2B1S2F2_164_19992.vasp,V2B1S2F2,-23.59551039
V2B1Te2_12_19995.vasp,V2B1Te2,-17.11131318
V2Br10_2_19997.vasp,V2Br10,-13.35988835
V2Br1N1Cl1O1_6_19999.vasp,V2Br1N1Cl1O1,-24.78861971
V2Br2_164_20004.vasp,V2Br2,-8.37097259
